			tree	tree	kappa	kappa	p	p	q	q	p0	p0	p1	p1	w_p1	w_p1	p_k1	p_k1	p_k2	p_k2	p_k3	p_k3	p_k4	p_k4	p_k5	p_k5	p_k6	p_k6	p_k7	p_k7	p_k8	p_k8	p_k9	p_k9	p_k10	p_k10	w_k1	w_k1	w_k2	w_k2	w_k3	w_k3	w_k4	w_k4	w_k5	w_k5	w_k6	w_k6	w_k7	w_k7	w_k8	w_k8	w_k9	w_k9	w_k10	w_k10
TNFAIP3	2.0	3.0	19.781	(19.068, 20.527)	3.311	(3.075, 3.549)	0.689	(0.0, 1.0)	20.305	(0.005, 99.0)	1.0	(1.0, 1.0)	0.311	(0.0, 1.0)	1.093	(1.0, 1.716)	0.069	(0.0, 0.1)	0.069	(0.0, 0.1)	0.069	(0.0, 0.1)	0.069	(0.0, 0.1)	0.069	(0.0, 0.1)	0.069	(0.0, 0.1)	0.069	(0.0, 0.1)	0.069	(0.0, 0.1)	0.069	(0.0, 0.1)	0.069	(0.0, 0.1)	0.459	(0.0, 0.72)	0.51	(0.0, 0.746)	0.538	(0.0, 0.776)	0.56	(0.0, 0.806)	0.578	(0.0, 0.835)	0.604	(0.0, 0.868)	0.62	(0.0, 0.894)	0.636	(0.0, 0.919)	0.653	(0.0, 0.946)	0.687	(0.0, 0.976)
TNFAIP3	2.0	4.0	14.442	(13.838, 15.12)	3.283	(3.07, 3.534)	0.999	(0.991, 1.0)	2.025	(1.739, 2.309)	1.0	(1.0, 1.0)	0.001	(0.0, 0.009)	2.376	(1.0, 12.507)	0.1	(0.099, 0.1)	0.1	(0.099, 0.1)	0.1	(0.099, 0.1)	0.1	(0.099, 0.1)	0.1	(0.099, 0.1)	0.1	(0.099, 0.1)	0.1	(0.099, 0.1)	0.1	(0.099, 0.1)	0.1	(0.099, 0.1)	0.1	(0.099, 0.1)	0.126	(0.11, 0.144)	0.227	(0.21, 0.247)	0.304	(0.285, 0.324)	0.373	(0.35, 0.394)	0.438	(0.412, 0.461)	0.502	(0.475, 0.531)	0.568	(0.538, 0.605)	0.64	(0.604, 0.681)	0.723	(0.684, 0.767)	0.837	(0.801, 0.879)
TNFAIP3	2.0	5.0	18.251	(17.583, 19.079)	3.292	(3.068, 3.542)	0.866	(0.694, 0.998)	10.418	(4.083, 43.134)	1.0	(1.0, 1.0)	0.134	(0.002, 0.306)	1.127	(1.0, 1.614)	0.087	(0.069, 0.1)	0.087	(0.069, 0.1)	0.087	(0.069, 0.1)	0.087	(0.069, 0.1)	0.087	(0.069, 0.1)	0.087	(0.069, 0.1)	0.087	(0.069, 0.1)	0.087	(0.069, 0.1)	0.087	(0.069, 0.1)	0.087	(0.069, 0.1)	0.416	(0.354, 0.519)	0.512	(0.46, 0.561)	0.573	(0.527, 0.611)	0.617	(0.563, 0.664)	0.655	(0.586, 0.712)	0.69	(0.608, 0.757)	0.725	(0.63, 0.801)	0.761	(0.653, 0.845)	0.803	(0.674, 0.891)	0.86	(0.708, 0.947)
TNFAIP3	8.0	1.0	10.313	(9.859, 10.747)	3.369	(3.103, 3.61)	0.993	(0.981, 1.0)	3.055	(2.4, 3.808)	1.0	(1.0, 1.0)	0.007	(0.0, 0.019)	1.934	(1.0, 8.7)	0.099	(0.098, 0.1)	0.099	(0.098, 0.1)	0.099	(0.098, 0.1)	0.099	(0.098, 0.1)	0.099	(0.098, 0.1)	0.099	(0.098, 0.1)	0.099	(0.098, 0.1)	0.099	(0.098, 0.1)	0.099	(0.098, 0.1)	0.099	(0.098, 0.1)	0.071	(0.058, 0.084)	0.112	(0.099, 0.125)	0.143	(0.13, 0.156)	0.171	(0.157, 0.185)	0.198	(0.184, 0.214)	0.227	(0.213, 0.246)	0.258	(0.242, 0.283)	0.295	(0.273, 0.324)	0.344	(0.314, 0.377)	0.43	(0.391, 0.471)
TNFAIP3	8.0	2.0	15.634	(15.029, 16.215)	3.47	(3.24, 3.814)	0.96	(0.905, 1.0)	13.494	(5.916, 41.313)	1.0	(1.0, 1.0)	0.04	(0.0, 0.095)	2.228	(1.0, 13.885)	0.096	(0.09, 0.1)	0.096	(0.09, 0.1)	0.096	(0.09, 0.1)	0.096	(0.09, 0.1)	0.096	(0.09, 0.1)	0.096	(0.09, 0.1)	0.096	(0.09, 0.1)	0.096	(0.09, 0.1)	0.096	(0.09, 0.1)	0.096	(0.09, 0.1)	0.348	(0.295, 0.418)	0.411	(0.38, 0.452)	0.45	(0.427, 0.477)	0.481	(0.458, 0.503)	0.51	(0.482, 0.538)	0.537	(0.507, 0.573)	0.565	(0.525, 0.612)	0.596	(0.546, 0.654)	0.634	(0.572, 0.706)	0.694	(0.608, 0.783)
TNFAIP3	8.0	3.0	20.589	(19.795, 21.357)	3.437	(3.183, 3.696)	0.68	(0.0, 0.999)	36.073	(0.005, 99.0)	1.0	(1.0, 1.0)	0.32	(0.001, 1.0)	1.246	(1.0, 2.084)	0.068	(0.0, 0.1)	0.068	(0.0, 0.1)	0.068	(0.0, 0.1)	0.068	(0.0, 0.1)	0.068	(0.0, 0.1)	0.068	(0.0, 0.1)	0.068	(0.0, 0.1)	0.068	(0.0, 0.1)	0.068	(0.0, 0.1)	0.068	(0.0, 0.1)	0.503	(0.0, 0.728)	0.564	(0.0, 0.762)	0.592	(0.0, 0.785)	0.614	(0.0, 0.83)	0.631	(0.0, 0.87)	0.667	(0.0, 0.956)	0.682	(0.0, 0.969)	0.697	(0.0, 0.98)	0.714	(0.0, 0.989)	0.738	(0.0, 0.997)
TNFAIP3	8.0	4.0	14.928	(14.308, 15.618)	3.453	(3.236, 3.701)	0.97	(0.882, 1.0)	1.929	(1.643, 2.357)	1.0	(1.0, 1.0)	0.03	(0.0, 0.118)	1.596	(1.0, 6.254)	0.097	(0.088, 0.1)	0.097	(0.088, 0.1)	0.097	(0.088, 0.1)	0.097	(0.088, 0.1)	0.097	(0.088, 0.1)	0.097	(0.088, 0.1)	0.097	(0.088, 0.1)	0.097	(0.088, 0.1)	0.097	(0.088, 0.1)	0.097	(0.088, 0.1)	0.127	(0.108, 0.147)	0.235	(0.212, 0.254)	0.317	(0.289, 0.341)	0.391	(0.356, 0.418)	0.46	(0.419, 0.494)	0.528	(0.48, 0.569)	0.597	(0.541, 0.643)	0.67	(0.608, 0.72)	0.754	(0.686, 0.804)	0.864	(0.799, 0.906)
TNFAIP3	8.0	5.0	18.917	(18.068, 19.826)	3.437	(3.178, 3.643)	0.827	(0.572, 0.984)	11.17	(3.868, 53.665)	1.0	(1.0, 1.0)	0.173	(0.016, 0.428)	1.19	(1.0, 1.659)	0.083	(0.057, 0.098)	0.083	(0.057, 0.098)	0.083	(0.057, 0.098)	0.083	(0.057, 0.098)	0.083	(0.057, 0.098)	0.083	(0.057, 0.098)	0.083	(0.057, 0.098)	0.083	(0.057, 0.098)	0.083	(0.057, 0.098)	0.083	(0.057, 0.098)	0.42	(0.363, 0.513)	0.515	(0.465, 0.563)	0.573	(0.521, 0.628)	0.617	(0.547, 0.687)	0.656	(0.569, 0.739)	0.692	(0.58, 0.786)	0.727	(0.597, 0.831)	0.763	(0.614, 0.874)	0.803	(0.636, 0.917)	0.858	(0.663, 0.964)
WDR91	1.0	1.0	8.322	(7.892, 8.706)	3.705	(3.372, 4.037)	1.0	(0.998, 1.0)	4.086	(2.974, 6.088)	1.0	(1.0, 1.0)	0.0	(0.0, 0.002)	2.907	(1.0, 13.53)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.076	(0.062, 0.094)	0.111	(0.097, 0.128)	0.136	(0.123, 0.151)	0.159	(0.145, 0.171)	0.18	(0.167, 0.192)	0.203	(0.189, 0.215)	0.227	(0.212, 0.243)	0.256	(0.237, 0.274)	0.294	(0.269, 0.318)	0.362	(0.322, 0.402)
WDR91	1.0	2.0	12.27	(11.643, 12.859)	3.7	(3.396, 4.085)	0.997	(0.979, 1.0)	24.976	(9.185, 92.639)	1.0	(1.0, 1.0)	0.003	(0.0, 0.021)	2.946	(1.0, 13.172)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.367	(0.307, 0.43)	0.414	(0.369, 0.454)	0.443	(0.406, 0.47)	0.467	(0.44, 0.489)	0.488	(0.465, 0.51)	0.508	(0.484, 0.534)	0.529	(0.495, 0.563)	0.553	(0.507, 0.595)	0.582	(0.524, 0.636)	0.629	(0.551, 0.706)
WDR91	1.0	3.0	16.091	(15.254, 16.913)	3.719	(3.301, 4.072)	0.773	(0.0, 1.0)	42.348	(0.005, 99.0)	1.0	(1.0, 1.0)	0.227	(0.0, 1.0)	1.11	(1.0, 1.7)	0.077	(0.0, 0.1)	0.077	(0.0, 0.1)	0.077	(0.0, 0.1)	0.077	(0.0, 0.1)	0.077	(0.0, 0.1)	0.077	(0.0, 0.1)	0.077	(0.0, 0.1)	0.077	(0.0, 0.1)	0.077	(0.0, 0.1)	0.077	(0.0, 0.1)	0.543	(0.0, 0.75)	0.6	(0.0, 0.793)	0.628	(0.0, 0.91)	0.645	(0.0, 0.916)	0.659	(0.0, 0.924)	0.672	(0.0, 0.934)	0.685	(0.0, 0.947)	0.699	(0.0, 0.959)	0.715	(0.0, 0.972)	0.771	(0.0, 1.0)
WDR91	1.0	4.0	11.823	(11.193, 12.359)	3.748	(3.515, 4.079)	0.998	(0.98, 1.0)	2.069	(1.768, 2.442)	1.0	(1.0, 1.0)	0.002	(0.0, 0.02)	2.401	(1.0, 11.318)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.127	(0.108, 0.148)	0.226	(0.208, 0.248)	0.302	(0.279, 0.32)	0.369	(0.343, 0.389)	0.433	(0.404, 0.456)	0.496	(0.464, 0.522)	0.561	(0.527, 0.591)	0.632	(0.595, 0.664)	0.714	(0.675, 0.75)	0.829	(0.791, 0.865)
WDR91	1.0	5.0	14.833	(14.124, 15.556)	3.633	(3.33, 3.933)	0.892	(0.734, 1.0)	13.58	(4.226, 83.851)	1.0	(1.0, 1.0)	0.108	(0.0, 0.266)	1.052	(1.0, 1.52)	0.089	(0.073, 0.1)	0.089	(0.073, 0.1)	0.089	(0.073, 0.1)	0.089	(0.073, 0.1)	0.089	(0.073, 0.1)	0.089	(0.073, 0.1)	0.089	(0.073, 0.1)	0.089	(0.073, 0.1)	0.089	(0.073, 0.1)	0.089	(0.073, 0.1)	0.428	(0.365, 0.533)	0.517	(0.478, 0.565)	0.57	(0.526, 0.61)	0.612	(0.557, 0.661)	0.649	(0.579, 0.707)	0.683	(0.595, 0.754)	0.716	(0.609, 0.797)	0.751	(0.624, 0.841)	0.791	(0.643, 0.886)	0.847	(0.676, 0.942)
WDR91	2.0	1.0	9.069	(8.533, 9.542)	4.073	(3.67, 4.563)	1.0	(0.998, 1.0)	3.857	(2.769, 5.383)	1.0	(1.0, 1.0)	0.0	(0.0, 0.002)	2.812	(1.0, 12.279)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.074	(0.057, 0.09)	0.11	(0.093, 0.124)	0.136	(0.12, 0.148)	0.159	(0.144, 0.171)	0.182	(0.166, 0.194)	0.205	(0.19, 0.218)	0.23	(0.216, 0.245)	0.26	(0.242, 0.276)	0.3	(0.275, 0.321)	0.371	(0.332, 0.404)
WDR91	2.0	2.0	13.347	(12.631, 14.09)	4.061	(3.704, 4.513)	0.997	(0.975, 1.0)	15.486	(8.561, 31.529)	1.0	(1.0, 1.0)	0.003	(0.0, 0.025)	2.129	(1.0, 10.151)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.348	(0.309, 0.406)	0.403	(0.374, 0.446)	0.438	(0.412, 0.466)	0.465	(0.444, 0.49)	0.49	(0.467, 0.514)	0.515	(0.49, 0.541)	0.54	(0.509, 0.571)	0.567	(0.53, 0.605)	0.602	(0.554, 0.646)	0.657	(0.593, 0.711)
WDR91	2.0	3.0	17.604	(16.646, 18.542)	4.037	(3.633, 4.409)	0.775	(0.0, 1.0)	21.882	(0.005, 99.0)	1.0	(1.0, 1.0)	0.225	(0.0, 1.0)	1.166	(1.0, 1.942)	0.077	(0.0, 0.1)	0.077	(0.0, 0.1)	0.077	(0.0, 0.1)	0.077	(0.0, 0.1)	0.077	(0.0, 0.1)	0.077	(0.0, 0.1)	0.077	(0.0, 0.1)	0.077	(0.0, 0.1)	0.077	(0.0, 0.1)	0.077	(0.0, 0.1)	0.504	(0.0, 0.718)	0.571	(0.0, 0.746)	0.613	(0.0, 0.771)	0.646	(0.0, 0.875)	0.668	(0.0, 0.924)	0.707	(0.0, 1.0)	0.726	(0.0, 1.0)	0.744	(0.0, 1.0)	0.764	(0.0, 1.0)	0.794	(0.0, 1.0)
WDR91	2.0	4.0	12.858	(12.118, 13.464)	4.038	(3.785, 4.401)	0.997	(0.975, 1.0)	2.004	(1.751, 2.337)	1.0	(1.0, 1.0)	0.003	(0.0, 0.025)	1.965	(1.0, 10.244)	0.1	(0.097, 0.1)	0.1	(0.097, 0.1)	0.1	(0.097, 0.1)	0.1	(0.097, 0.1)	0.1	(0.097, 0.1)	0.1	(0.097, 0.1)	0.1	(0.097, 0.1)	0.1	(0.097, 0.1)	0.1	(0.097, 0.1)	0.1	(0.097, 0.1)	0.125	(0.104, 0.146)	0.226	(0.202, 0.248)	0.303	(0.277, 0.325)	0.372	(0.345, 0.396)	0.437	(0.408, 0.465)	0.502	(0.471, 0.533)	0.569	(0.532, 0.602)	0.64	(0.601, 0.677)	0.724	(0.682, 0.762)	0.838	(0.797, 0.874)
WDR91	2.0	5.0	16.097	(15.331, 16.889)	3.979	(3.693, 4.321)	0.848	(0.633, 1.0)	12.24	(3.513, 83.268)	1.0	(1.0, 1.0)	0.152	(0.0, 0.367)	1.112	(1.0, 1.807)	0.085	(0.063, 0.1)	0.085	(0.063, 0.1)	0.085	(0.063, 0.1)	0.085	(0.063, 0.1)	0.085	(0.063, 0.1)	0.085	(0.063, 0.1)	0.085	(0.063, 0.1)	0.085	(0.063, 0.1)	0.085	(0.063, 0.1)	0.085	(0.063, 0.1)	0.412	(0.344, 0.522)	0.501	(0.458, 0.554)	0.555	(0.518, 0.606)	0.598	(0.562, 0.666)	0.635	(0.581, 0.715)	0.67	(0.594, 0.763)	0.705	(0.606, 0.807)	0.74	(0.619, 0.85)	0.781	(0.632, 0.895)	0.839	(0.654, 0.949)
WDR91	8.0	1.0	9.525	(9.045, 10.122)	4.244	(3.882, 4.62)	0.993	(0.979, 1.0)	2.886	(2.31, 3.91)	1.0	(1.0, 1.0)	0.007	(0.0, 0.021)	2.409	(1.0, 10.118)	0.099	(0.098, 0.1)	0.099	(0.098, 0.1)	0.099	(0.098, 0.1)	0.099	(0.098, 0.1)	0.099	(0.098, 0.1)	0.099	(0.098, 0.1)	0.099	(0.098, 0.1)	0.099	(0.098, 0.1)	0.099	(0.098, 0.1)	0.099	(0.098, 0.1)	0.068	(0.056, 0.089)	0.11	(0.097, 0.13)	0.141	(0.128, 0.16)	0.17	(0.156, 0.185)	0.198	(0.184, 0.212)	0.228	(0.212, 0.243)	0.261	(0.244, 0.278)	0.299	(0.28, 0.322)	0.35	(0.323, 0.379)	0.439	(0.395, 0.482)
WDR91	8.0	2.0	14.403	(13.651, 15.104)	4.321	(3.938, 4.791)	0.953	(0.884, 1.0)	11.488	(5.91, 20.819)	1.0	(1.0, 1.0)	0.047	(0.0, 0.116)	1.621	(1.0, 9.124)	0.095	(0.088, 0.1)	0.095	(0.088, 0.1)	0.095	(0.088, 0.1)	0.095	(0.088, 0.1)	0.095	(0.088, 0.1)	0.095	(0.088, 0.1)	0.095	(0.088, 0.1)	0.095	(0.088, 0.1)	0.095	(0.088, 0.1)	0.095	(0.088, 0.1)	0.333	(0.286, 0.391)	0.4	(0.37, 0.439)	0.441	(0.419, 0.468)	0.474	(0.452, 0.5)	0.504	(0.479, 0.539)	0.534	(0.501, 0.577)	0.564	(0.524, 0.616)	0.597	(0.547, 0.658)	0.637	(0.573, 0.708)	0.701	(0.617, 0.785)
WDR91	8.0	3.0	18.857	(17.963, 19.815)	4.27	(3.913, 4.711)	0.749	(0.0, 0.982)	25.957	(0.005, 99.0)	1.0	(1.0, 1.0)	0.251	(0.018, 1.0)	1.303	(1.0, 1.742)	0.075	(0.0, 0.098)	0.075	(0.0, 0.098)	0.075	(0.0, 0.098)	0.075	(0.0, 0.098)	0.075	(0.0, 0.098)	0.075	(0.0, 0.098)	0.075	(0.0, 0.098)	0.075	(0.0, 0.098)	0.075	(0.0, 0.098)	0.075	(0.0, 0.098)	0.508	(0.0, 0.707)	0.576	(0.0, 0.732)	0.615	(0.0, 0.765)	0.644	(0.0, 0.809)	0.668	(0.0, 0.854)	0.689	(0.0, 0.89)	0.709	(0.0, 0.921)	0.728	(0.0, 0.947)	0.749	(0.0, 0.97)	0.781	(0.0, 0.991)
WDR91	8.0	4.0	13.822	(13.013, 14.673)	4.309	(3.994, 4.661)	0.959	(0.862, 0.998)	1.922	(1.597, 2.369)	1.0	(1.0, 1.0)	0.041	(0.002, 0.138)	1.465	(1.0, 1.918)	0.096	(0.086, 0.1)	0.096	(0.086, 0.1)	0.096	(0.086, 0.1)	0.096	(0.086, 0.1)	0.096	(0.086, 0.1)	0.096	(0.086, 0.1)	0.096	(0.086, 0.1)	0.096	(0.086, 0.1)	0.096	(0.086, 0.1)	0.096	(0.086, 0.1)	0.124	(0.103, 0.144)	0.23	(0.207, 0.257)	0.311	(0.282, 0.342)	0.384	(0.349, 0.421)	0.452	(0.41, 0.498)	0.52	(0.467, 0.575)	0.589	(0.527, 0.651)	0.663	(0.592, 0.73)	0.746	(0.671, 0.813)	0.858	(0.782, 0.913)
WDR91	8.0	5.0	17.326	(16.459, 18.638)	4.239	(3.885, 4.532)	0.847	(0.648, 0.98)	11.249	(3.39, 99.0)	1.0	(1.0, 1.0)	0.153	(0.02, 0.352)	1.259	(1.0, 1.878)	0.085	(0.065, 0.098)	0.085	(0.065, 0.098)	0.085	(0.065, 0.098)	0.085	(0.065, 0.098)	0.085	(0.065, 0.098)	0.085	(0.065, 0.098)	0.085	(0.065, 0.098)	0.085	(0.065, 0.098)	0.085	(0.065, 0.098)	0.085	(0.065, 0.098)	0.414	(0.348, 0.52)	0.514	(0.469, 0.563)	0.575	(0.537, 0.63)	0.623	(0.568, 0.694)	0.664	(0.578, 0.74)	0.702	(0.591, 0.785)	0.739	(0.606, 0.829)	0.776	(0.617, 0.872)	0.818	(0.631, 0.917)	0.875	(0.653, 0.966)
